id,school_id,constituent_id,staff_id,occurred_at,interaction_type,direction,purpose,outcome,ask_amount,significant,subject,notes,follow_up_date,related_opportunity_id,related_campaign_id,related_gift_id,record_source
4972,1,3251,7,2024-06-13T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including alumni programs and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
4973,1,3251,8,2026-08-07T15:00:00Z,call,internal,data_update,information_updated,,false,Record review,"Completed a routine record review. The available employment and contact information was checked, and no fundraising action was created from the review.",,,,,advancement_entry
4974,1,18323,7,2024-07-12T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including the arts and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
4975,1,18323,9,2026-02-18T19:00:00Z,call,outbound,cultivation,connected,,false,University update,Reached the constituent for a brief conversation about current university priorities. They welcomed periodic updates but did not request a specific follow-up.,,,,,advancement_entry
4976,1,9152,7,2024-03-03T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Mei Foster the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4977,1,9152,8,2025-08-09T20:00:00Z,email,internal,data_update,information_updated,,false,Record review,"Verified the profile information currently available to the school. No new engagement, gift, or solicitation activity was identified during the review.",,,,,advancement_entry
4978,1,12956,7,2024-03-03T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student life and upcoming engagement opportunities. No reply was received, and no fundraising follow-up was scheduled.",,,,,advancement_entry
4979,1,12956,8,2026-03-07T15:00:00Z,email,internal,data_update,information_updated,,false,Record review,"Verified the profile information currently available to the school. No new engagement, gift, or solicitation activity was identified during the review.",,,,,advancement_entry
4980,1,4958,7,2024-02-16T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including athletics and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
4981,1,4958,9,2025-09-29T14:00:00Z,event_follow_up,outbound,cultivation,replied,,false,Event follow-up,"Thanked Gabriel Shah for attending Alumni Weekend 2025 and shared the next alumni-program dates. The message did not include a gift request, and no additional follow-up was scheduled.",,,,,advancement_entry
4982,1,8705,7,2024-02-11T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Rina Hernandez the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4983,1,8705,9,2026-04-14T16:00:00Z,call,outbound,cultivation,connected,,false,University update,Shared a general campus update and asked about communication preferences. The constituent agreed to remain in contact and made no commitment.,,,,,advancement_entry
4984,1,1124,7,2024-08-07T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Dylan Chang the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4985,1,1124,8,2025-07-06T18:00:00Z,email,internal,data_update,information_updated,,false,Record review,"Reviewed Dylan Chang's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
4986,1,1324,7,2024-07-22T15:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including academic innovation and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
4987,1,1324,8,2025-02-18T16:00:00Z,email,internal,data_update,information_updated,,false,Record review,"Reviewed Quinn Hall Community Foundation's record and updated the contact or employment details that could be confirmed. No new gift, engagement, or solicitation activity was added.",,,,,advancement_entry
4988,1,13030,7,2024-03-02T19:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including student life and upcoming engagement opportunities. No response was recorded, so the constituent remained in the general update audience.",,,,,advancement_entry
4989,1,13030,9,2025-12-08T16:00:00Z,event_follow_up,outbound,cultivation,replied,,false,Event follow-up,"Thanked Paige Lopez for attending Winter Arts Gala and shared the next alumni-program dates. The message did not include a gift request, and no additional follow-up was scheduled.",,,11,,advancement_entry
4990,1,12248,7,2024-06-28T13:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent Abigail Banks the annual university update with campus news and upcoming engagement opportunities. No reply was received, and the record does not include a fundraising follow-up.",,,,,advancement_entry
4991,1,12248,8,2026-03-12T14:00:00Z,note,internal,data_update,information_updated,,false,Record review,"Completed a routine record review. The available employment and contact information was checked, and no fundraising action was created from the review.",,,,,advancement_entry
4992,1,15249,7,2024-02-03T17:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including athletics and upcoming engagement opportunities. The outreach closed without a response or a personal solicitation follow-up.",,,,,advancement_entry
4993,1,15249,9,2025-10-18T15:00:00Z,note,outbound,cultivation,no_response,,false,University update,"Sent a short follow-up email about upcoming alumni programs. The constituent did not reply, and the record contains no new preference or commitment.",,,,,advancement_entry
4994,1,8553,7,2024-10-09T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including community partnerships and upcoming engagement opportunities. The message did not receive a reply, and the record contains no next action.",,,,,advancement_entry
4995,1,8553,9,2025-01-25T19:00:00Z,email,outbound,cultivation,no_response,,false,University update,"Sent a short follow-up email about upcoming alumni programs. The constituent did not reply, and the record contains no new preference or commitment.",,,,,advancement_entry
4996,1,18227,7,2024-05-07T18:00:00Z,email,outbound,cultivation,no_response,,false,Annual university update,"Sent the annual university update by email, including library programs and upcoming engagement opportunities. The message did not receive a reply, and the record contains no next action.",,,,,advancement_entry
